event_id,user_id,event_type,event_date,product_id,amount,traffic_source
7180,4356,page_view,23:37.0,305,,email
4823,3049,page_view,32:42.1,404,,email
7181,4356,add_to_cart,35:37.0,305,,email
7182,4356,checkout_start,36:37.0,305,,email
7183,4356,payment_info,42:37.0,305,,email
7184,4356,purchase,46:37.0,305,67.01,email
4824,3049,add_to_cart,51:42.1,404,,email
5639,3508,page_view,52:33.8,201,,social
4825,3049,checkout_start,54:42.1,404,,email
7260,4390,page_view,59:14.6,404,,social
4826,3049,payment_info,00:42.1,404,,email
4827,3049,purchase,02:42.1,404,158.85,email
5450,3401,page_view,28:52.5,201,,organic
1011,1008,page_view,47:31.7,404,,email
8471,5013,page_view,52:27.6,205,,organic
8472,5013,add_to_cart,58:27.6,205,,organic
6292,3872,page_view,00:14.7,404,,organic
9766,5680,page_view,02:45.4,404,,organic
8473,5013,checkout_start,03:27.6,205,,organic
8474,5013,payment_info,05:27.6,205,,organic
8475,5013,purchase,07:27.6,205,168.46,organic
5763,3571,page_view,15:37.5,201,,organic
5066,3182,page_view,18:15.6,205,,social
1954,1511,page_view,38:31.3,404,,social
4142,2688,page_view,40:08.5,404,,social
1955,1511,add_to_cart,40:31.3,404,,social
2959,2064,page_view,52:15.8,305,,paid_ads
4143,2688,add_to_cart,58:08.5,404,,social
4144,2688,checkout_start,59:08.5,404,,social
3567,2389,page_view,04:02.6,205,,social
4145,2688,payment_info,04:08.5,404,,social
4146,2688,purchase,09:08.5,404,86.61,social
2960,2064,add_to_cart,09:15.8,305,,paid_ads
2961,2064,checkout_start,10:15.8,305,,paid_ads
3059,2117,page_view,12:01.5,404,,social
2450,1797,page_view,23:43.0,404,,social
4697,2977,page_view,23:55.0,102,,email
8300,4921,page_view,34:25.5,205,,organic
1734,1399,page_view,42:24.7,205,,organic
8301,4921,add_to_cart,46:25.5,205,,organic
10333,5975,page_view,48:48.7,305,,paid_ads
10334,5975,add_to_cart,02:48.7,305,,paid_ads
6427,3944,page_view,03:24.0,201,,paid_ads
6044,3722,page_view,07:14.2,404,,paid_ads
6045,3722,add_to_cart,12:14.2,404,,paid_ads
6171,3789,page_view,16:01.4,305,,organic
9145,5364,page_view,29:57.6,102,,organic
7905,4706,page_view,31:33.5,305,,social
7759,4641,page_view,43:05.4,201,,organic
7760,4641,add_to_cart,52:05.4,201,,organic
4241,2745,page_view,01:34.4,102,,email
5931,3659,page_view,08:45.6,305,,organic
1393,1226,page_view,19:35.4,404,,social
5932,3659,add_to_cart,21:45.6,305,,organic
3649,2430,page_view,23:06.4,305,,organic
2721,1938,page_view,25:44.6,101,,organic
5933,3659,checkout_start,25:45.6,305,,organic
3650,2430,add_to_cart,32:06.4,305,,organic
5052,3170,page_view,55:31.7,305,,paid_ads
4645,2946,page_view,04:21.4,305,,organic
8226,4881,page_view,24:36.4,205,,paid_ads
10122,5860,page_view,24:49.6,305,,paid_ads
8227,4881,add_to_cart,30:36.4,205,,paid_ads
8823,5195,page_view,33:25.3,404,,email
8228,4881,checkout_start,33:36.4,205,,paid_ads
10123,5860,add_to_cart,35:49.6,305,,paid_ads
10124,5860,checkout_start,37:49.6,305,,paid_ads
9674,5639,page_view,38:21.9,101,,email
2216,1669,page_view,38:43.3,404,,email
10125,5860,payment_info,39:49.6,305,,paid_ads
8229,4881,payment_info,40:36.4,205,,paid_ads
10126,5860,purchase,41:49.6,305,113.82,paid_ads
8824,5195,add_to_cart,42:25.3,404,,email
1112,1063,page_view,50:11.3,101,,organic
5508,3434,page_view,50:55.1,305,,organic
2217,1669,add_to_cart,52:43.3,404,,email
2234,1681,page_view,03:23.7,102,,organic
8812,5190,page_view,25:20.4,201,,social
2162,1634,page_view,31:14.2,102,,social
2158,1630,page_view,38:59.4,101,,paid_ads
1289,1172,page_view,53:15.1,201,,social
1290,1172,add_to_cart,56:15.1,201,,social
1291,1172,checkout_start,57:15.1,201,,social
1292,1172,payment_info,59:15.1,201,,social
1293,1172,purchase,02:15.1,201,77.82,social
4787,3025,page_view,28:54.9,205,,organic
3422,2312,page_view,32:04.7,201,,paid_ads
3423,2312,add_to_cart,41:04.7,201,,paid_ads
8428,4985,page_view,46:57.2,201,,organic
3424,2312,checkout_start,47:04.7,201,,paid_ads
10256,5933,page_view,48:56.9,305,,social
2356,1743,page_view,51:19.8,205,,organic
3732,2472,page_view,52:47.5,404,,social
1515,1288,page_view,55:06.8,201,,organic
1516,1288,add_to_cart,57:06.8,201,,organic
1517,1288,checkout_start,58:06.8,201,,organic
8110,4820,page_view,04:49.6,201,,social
1518,1288,payment_info,06:06.8,201,,organic
1519,1288,purchase,11:06.8,201,20.34,organic
2946,2055,page_view,11:17.8,201,,social
9922,5765,page_view,14:36.9,305,,organic
9923,5765,add_to_cart,19:36.9,305,,organic
4371,2809,page_view,19:49.2,305,,paid_ads
2392,1769,page_view,22:20.1,201,,organic
9924,5765,checkout_start,22:36.9,305,,organic
4372,2809,add_to_cart,25:49.2,305,,paid_ads
9925,5765,payment_info,26:36.9,305,,organic
9926,5765,purchase,31:36.9,305,98.12,organic
5620,3497,page_view,35:58.8,205,,social
8439,4994,page_view,45:11.7,101,,organic
1481,1272,page_view,52:47.4,201,,social
7849,4683,page_view,58:00.7,201,,social
8440,4994,add_to_cart,04:11.7,101,,organic
8441,4994,checkout_start,10:11.7,101,,organic
4910,3098,page_view,12:17.5,201,,social
5659,3516,page_view,15:03.3,201,,social
6326,3889,page_view,31:39.4,201,,paid_ads
6327,3889,add_to_cart,45:39.4,201,,paid_ads
6328,3889,checkout_start,54:39.4,201,,paid_ads
6329,3889,payment_info,58:39.4,201,,paid_ads
6330,3889,purchase,01:39.4,201,37.14,paid_ads
2470,1811,page_view,13:32.0,205,,paid_ads
4664,2957,page_view,16:37.8,101,,organic
10008,5802,page_view,19:52.9,205,,paid_ads
1092,1049,page_view,20:25.6,201,,organic
8555,5061,page_view,25:46.0,205,,social
4507,2879,page_view,27:37.6,102,,email
1096,1053,page_view,33:50.6,404,,social
4559,2909,page_view,34:54.8,404,,social
4560,2909,add_to_cart,41:54.8,404,,social
4508,2879,add_to_cart,45:37.6,102,,email
4561,2909,checkout_start,45:54.8,404,,social
2848,1995,page_view,49:10.5,102,,organic
4562,2909,payment_info,50:54.8,404,,social
3177,2184,page_view,54:09.6,305,,paid_ads
4509,2879,checkout_start,54:37.6,102,,email
4563,2909,purchase,55:54.8,404,135.79,social
8417,4982,page_view,26:36.8,205,,social
7865,4690,page_view,38:39.9,305,,email
9514,5554,page_view,39:38.1,102,,social
8502,5030,page_view,41:26.1,404,,organic
4209,2725,page_view,52:04.8,205,,organic
7866,4690,add_to_cart,54:39.9,305,,email
7867,4690,checkout_start,55:39.9,305,,email
7868,4690,payment_info,59:39.9,305,,email
6144,3779,page_view,03:35.8,101,,organic
7768,4645,page_view,16:53.9,101,,organic
3503,2357,page_view,20:04.9,404,,social
3382,2283,page_view,51:56.6,201,,social
2598,1877,page_view,54:39.3,205,,social
10000,5797,page_view,57:01.3,101,,social
10001,5797,add_to_cart,16:01.3,101,,social
10002,5797,checkout_start,22:01.3,101,,social
5300,3316,page_view,25:31.9,101,,social
5301,3316,add_to_cart,44:31.9,101,,social
5302,3316,checkout_start,49:31.9,101,,social
5972,3684,page_view,57:20.3,205,,organic
5303,3316,payment_info,57:31.9,101,,social
5304,3316,purchase,00:31.9,101,186.25,social
8753,5157,page_view,02:06.0,404,,organic
1095,1052,page_view,17:47.9,201,,social
7982,4747,page_view,28:35.4,102,,paid_ads
6892,4203,page_view,38:44.7,102,,organic
6893,4203,add_to_cart,40:44.7,102,,organic
6236,3835,page_view,55:26.2,101,,paid_ads
2683,1925,page_view,25:57.0,305,,email
2684,1925,add_to_cart,29:57.0,305,,email
3664,2436,page_view,30:59.6,101,,paid_ads
6208,3816,page_view,33:37.2,205,,social
2685,1925,checkout_start,39:57.0,305,,email
2686,1925,payment_info,44:57.0,305,,email
4803,3034,page_view,46:37.6,102,,organic
10117,5856,page_view,48:46.1,101,,organic
2687,1925,purchase,49:57.0,305,67.63,email
4595,2925,page_view,04:30.4,205,,organic
7441,4478,page_view,06:57.3,404,,paid_ads
7822,4673,page_view,13:30.5,102,,email
8949,5256,page_view,18:43.3,102,,social
1374,1217,page_view,22:38.1,205,,organic
7823,4673,add_to_cart,32:30.5,102,,email
10134,5866,page_view,35:09.3,201,,email
7824,4673,checkout_start,41:30.5,102,,email
7825,4673,payment_info,47:30.5,102,,email
7826,4673,purchase,50:30.5,102,52.15,email
6077,3742,page_view,23:43.8,201,,organic
5097,3203,page_view,24:09.7,101,,organic
5098,3203,add_to_cart,28:09.7,101,,organic
6071,3737,page_view,29:52.9,101,,organic
8741,5151,page_view,31:17.9,305,,organic
3376,2279,page_view,31:21.6,102,,social
5099,3203,checkout_start,32:09.7,101,,organic
5100,3203,payment_info,35:09.7,101,,organic
5101,3203,purchase,37:09.7,101,194.66,organic
1644,1359,page_view,43:55.5,305,,paid_ads
3377,2279,add_to_cart,46:21.6,102,,social
8742,5151,add_to_cart,50:17.9,305,,organic
3378,2279,checkout_start,55:21.6,102,,social
8743,5151,checkout_start,56:17.9,305,,organic
2127,1607,page_view,04:24.7,101,,paid_ads
9425,5508,page_view,14:54.5,201,,email
8079,4804,page_view,31:32.5,102,,organic
9426,5508,add_to_cart,33:54.5,201,,email
9122,5348,page_view,41:05.3,404,,email
9427,5508,checkout_start,41:54.5,201,,email
4804,3035,page_view,42:15.2,205,,organic
9428,5508,payment_info,45:54.5,201,,email
9429,5508,purchase,47:54.5,201,192.98,email
9123,5348,add_to_cart,00:05.3,404,,email
9124,5348,checkout_start,05:05.3,404,,email
3300,2245,page_view,09:33.8,201,,organic
7850,4684,page_view,12:09.7,101,,social
7851,4684,add_to_cart,21:09.7,101,,social
7852,4684,checkout_start,24:09.7,101,,social
7853,4684,payment_info,32:09.7,101,,social
7854,4684,purchase,36:09.7,101,79.79,social
3453,2331,page_view,43:01.9,404,,organic
7727,4623,page_view,44:04.0,404,,social
4333,2787,page_view,46:06.4,201,,paid_ads
3454,2331,add_to_cart,56:01.9,404,,organic
4884,3085,page_view,57:10.3,404,,social
9418,5505,page_view,57:38.0,205,,email
4335,2788,page_view,59:37.0,205,,social
4334,2787,add_to_cart,01:06.4,201,,paid_ads
3455,2331,checkout_start,02:01.9,404,,organic
3456,2331,payment_info,07:01.9,404,,organic
1199,1115,page_view,09:02.1,101,,social
3457,2331,purchase,12:01.9,404,180.62,organic
4885,3085,add_to_cart,16:10.3,404,,social
9419,5505,add_to_cart,17:38.0,205,,email
4336,2788,add_to_cart,18:37.0,205,,social
9420,5505,checkout_start,18:38.0,205,,email
5235,3283,page_view,20:08.0,102,,email
4337,2788,checkout_start,21:37.0,205,,social
4886,3085,checkout_start,22:10.3,404,,social
7698,4611,page_view,23:26.1,101,,organic
9421,5505,payment_info,25:38.0,205,,email
4338,2788,payment_info,27:37.0,205,,social
9422,5505,purchase,27:38.0,205,130.17,email
8630,5092,page_view,28:48.4,305,,organic
5236,3283,add_to_cart,32:08.0,102,,email
4339,2788,purchase,32:37.0,205,83.15,social
3162,2176,page_view,33:06.7,205,,email
5237,3283,checkout_start,35:08.0,102,,email
5238,3283,payment_info,37:08.0,102,,email
2513,1833,page_view,37:14.4,201,,organic
5239,3283,purchase,41:08.0,102,41.75,email
3163,2176,add_to_cart,44:06.7,205,,email
2094,1584,page_view,49:00.3,201,,paid_ads
4369,2807,page_view,49:04.1,305,,organic
3164,2176,checkout_start,52:06.7,205,,email
3165,2176,payment_info,58:06.7,205,,email
3166,2176,purchase,03:06.7,205,158.15,email
6808,4153,page_view,04:05.3,404,,organic
4634,2940,page_view,20:59.7,305,,paid_ads
6187,3800,page_view,23:14.7,305,,paid_ads
8527,5045,page_view,25:41.6,201,,social
2540,1844,page_view,27:42.7,305,,organic
4840,3056,page_view,29:08.8,305,,paid_ads
8302,4922,page_view,31:39.2,404,,email
4841,3056,add_to_cart,36:08.8,305,,paid_ads
2668,1914,page_view,37:47.9,404,,organic
9643,5621,page_view,39:28.2,102,,paid_ads
7468,4492,page_view,41:30.8,101,,organic
7469,4492,add_to_cart,45:30.8,101,,organic
4842,3056,checkout_start,46:08.8,305,,paid_ads
7470,4492,checkout_start,50:30.8,101,,organic
4843,3056,payment_info,51:08.8,305,,paid_ads
4844,3056,purchase,52:08.8,305,123.42,paid_ads
7471,4492,payment_info,58:30.8,101,,organic
7472,4492,purchase,59:30.8,101,170.4,organic
2538,1842,page_view,59:38.9,101,,social
6220,3828,page_view,01:02.5,102,,social
8716,5138,page_view,17:04.3,101,,social
3674,2442,page_view,18:33.1,201,,paid_ads
4030,2629,page_view,27:35.9,404,,organic
4031,2629,add_to_cart,40:35.9,404,,organic
4032,2629,checkout_start,41:35.9,404,,organic
6248,3839,page_view,44:58.2,305,,paid_ads
6676,4076,page_view,51:34.0,404,,social
6249,3839,add_to_cart,53:58.2,305,,paid_ads
4892,3090,page_view,58:44.5,201,,paid_ads
2112,1599,page_view,01:18.2,101,,social
5981,3692,page_view,07:43.4,305,,paid_ads
4893,3090,add_to_cart,07:44.5,201,,paid_ads
4894,3090,checkout_start,13:44.5,201,,paid_ads
2842,1991,page_view,14:24.1,102,,social
4895,3090,payment_info,15:44.5,201,,paid_ads
2113,1599,add_to_cart,18:18.2,101,,social
2114,1599,checkout_start,19:18.2,101,,social
4896,3090,purchase,19:44.5,201,150.8,paid_ads
2115,1599,payment_info,24:18.2,101,,social
2116,1599,purchase,26:18.2,101,144.51,social
2970,2071,page_view,47:13.8,102,,organic
2209,1666,page_view,54:43.3,101,,organic
1839,1453,page_view,43:53.3,305,,paid_ads
3038,2104,page_view,50:51.8,102,,social
4860,3068,page_view,06:44.2,404,,social
9919,5762,page_view,19:27.0,404,,paid_ads
9348,5474,page_view,42:11.9,205,,organic
6110,3763,page_view,42:54.4,102,,organic
2907,2035,page_view,52:15.3,404,,social
6747,4117,page_view,03:32.9,102,,email
6748,4117,add_to_cart,05:32.9,102,,email
6451,3958,page_view,07:34.9,305,,organic
7842,4681,page_view,09:43.0,205,,paid_ads
7843,4681,add_to_cart,17:43.0,205,,paid_ads
6675,4075,page_view,17:53.6,205,,paid_ads
4789,3027,page_view,18:08.3,201,,social
7844,4681,checkout_start,26:43.0,205,,paid_ads
7845,4681,payment_info,28:43.0,205,,paid_ads
8760,5161,page_view,30:05.0,305,,social
7846,4681,purchase,31:43.0,205,106.95,paid_ads
6420,3939,page_view,47:44.1,101,,organic
2552,1851,page_view,47:49.4,205,,organic
7359,4437,page_view,56:03.5,404,,social
9734,5666,page_view,06:15.3,101,,organic
4997,3147,page_view,10:35.8,101,,email
9735,5666,add_to_cart,25:15.3,101,,organic
9736,5666,checkout_start,27:15.3,101,,organic
9737,5666,payment_info,30:15.3,101,,organic
9738,5666,purchase,33:15.3,101,149.38,organic
5028,3159,page_view,38:06.7,201,,organic
10142,5872,page_view,48:20.5,101,,email
6269,3856,page_view,48:34.2,404,,social
10052,5824,page_view,03:16.2,205,,social
6524,3998,page_view,06:42.4,404,,email
6525,3998,add_to_cart,23:42.4,404,,email
6526,3998,checkout_start,33:42.4,404,,email
5212,3265,page_view,35:03.5,101,,organic
6527,3998,payment_info,39:42.4,404,,email
6528,3998,purchase,41:42.4,404,74.64,email
2153,1627,page_view,42:12.0,101,,email
4381,2818,page_view,49:37.5,205,,organic
2154,1627,add_to_cart,55:12.0,101,,email
7377,4447,page_view,14:26.1,201,,paid_ads
6493,3984,page_view,22:32.3,404,,email
1535,1300,page_view,28:11.6,201,,social
5053,3171,page_view,32:36.0,205,,social
7378,4447,add_to_cart,34:26.1,201,,paid_ads
6494,3984,add_to_cart,40:32.3,404,,email
7379,4447,checkout_start,41:26.1,201,,paid_ads
7380,4447,payment_info,43:26.1,201,,paid_ads
7381,4447,purchase,46:26.1,201,173.43,paid_ads
6495,3984,checkout_start,46:32.3,404,,email
7351,4435,page_view,56:11.7,404,,organic
7352,4435,add_to_cart,08:11.7,404,,organic
7353,4435,checkout_start,15:11.7,404,,organic
8814,5192,page_view,25:48.0,404,,organic
1649,1364,page_view,26:15.2,201,,organic
3828,2529,page_view,34:23.4,101,,organic
8815,5192,add_to_cart,38:48.0,404,,organic
8816,5192,checkout_start,39:48.0,404,,organic
8817,5192,payment_info,41:48.0,404,,organic
1650,1364,add_to_cart,43:15.2,201,,organic
8818,5192,purchase,44:48.0,404,152.9,organic
1651,1364,checkout_start,48:15.2,201,,organic
1652,1364,payment_info,51:15.2,201,,organic
1653,1364,purchase,54:15.2,201,147.72,organic
2118,1601,page_view,07:51.6,101,,paid_ads
7262,4392,page_view,12:44.2,201,,social
9234,5415,page_view,33:49.9,201,,social
9235,5415,add_to_cart,37:49.8,201,,social
9236,5415,checkout_start,46:49.8,201,,social
8041,4782,page_view,54:49.4,201,,organic
9237,5415,payment_info,54:49.8,201,,social
4883,3084,page_view,42:21.1,201,,organic
8697,5124,page_view,03:42.8,201,,email
8698,5124,add_to_cart,08:42.8,201,,email
4640,2945,page_view,10:39.7,404,,organic
4641,2945,add_to_cart,26:39.7,404,,organic
4642,2945,checkout_start,28:39.7,404,,organic
4643,2945,payment_info,30:39.7,404,,organic
4644,2945,purchase,32:39.7,404,79.56,organic
5633,3506,page_view,52:29.0,305,,social
10140,5871,page_view,25:02.2,201,,paid_ads
10141,5871,add_to_cart,31:02.2,201,,paid_ads
9604,5598,page_view,34:14.7,404,,social
9605,5598,add_to_cart,53:14.7,404,,social
3072,2126,page_view,57:22.5,404,,social
9606,5598,checkout_start,58:14.7,404,,social
3620,2416,page_view,01:43.5,205,,social
1783,1424,page_view,01:48.2,305,,organic
4775,3017,page_view,03:36.1,102,,organic
1055,1031,page_view,13:06.6,102,,organic
8430,4987,page_view,14:32.3,101,,organic
9463,5529,page_view,41:42.2,102,,paid_ads
1774,1419,page_view,44:58.1,305,,organic
1876,1469,page_view,11:32.4,305,,social
3175,2182,page_view,14:02.3,102,,organic
1272,1160,page_view,14:08.8,205,,organic
4996,3146,page_view,17:59.5,205,,social
2729,1942,page_view,19:31.7,201,,social
2736,1949,page_view,25:02.7,101,,paid_ads
5348,3343,page_view,29:36.0,201,,organic
7280,4403,page_view,39:20.1,205,,email
2737,1949,add_to_cart,41:02.7,101,,paid_ads
2656,1906,page_view,45:14.2,201,,paid_ads
7392,4452,page_view,46:38.7,205,,organic
2738,1949,checkout_start,47:02.7,101,,paid_ads
9781,5688,page_view,52:18.3,102,,social
2739,1949,payment_info,53:02.7,101,,paid_ads
2740,1949,purchase,56:02.7,101,119.31,paid_ads
9782,5688,add_to_cart,56:18.3,102,,social
9783,5688,checkout_start,57:18.3,102,,social
7281,4403,add_to_cart,57:20.1,205,,email
5344,3339,page_view,01:52.9,205,,organic
9757,5676,page_view,02:09.2,404,,organic
7282,4403,checkout_start,02:20.1,205,,email
9784,5688,payment_info,03:18.3,102,,social
1819,1444,page_view,05:22.3,101,,email
7775,4650,page_view,05:48.6,205,,paid_ads
2038,1551,page_view,06:46.3,205,,social
8481,5018,page_view,06:48.1,101,,social
9785,5688,purchase,08:18.3,102,62.35,social
7283,4403,payment_info,08:20.1,205,,email
7284,4403,purchase,11:20.1,205,142.56,email
7776,4650,add_to_cart,12:48.6,205,,paid_ads
1820,1444,add_to_cart,13:22.3,101,,email
7409,4458,page_view,18:53.0,404,,organic
9441,5519,page_view,33:39.1,102,,email
2028,1545,page_view,49:48.8,101,,social
9794,5695,page_view,51:27.9,201,,organic
9795,5695,add_to_cart,53:27.9,201,,organic
6457,3960,page_view,02:14.4,101,,email
8444,4997,page_view,02:53.9,101,,email
8445,4997,add_to_cart,04:53.9,101,,email
6458,3960,add_to_cart,05:14.4,101,,email
5469,3411,page_view,05:29.0,102,,organic
5470,3411,add_to_cart,07:29.0,102,,organic
5203,3256,page_view,13:55.6,305,,social
4579,2918,page_view,24:54.4,205,,paid_ads
4682,2970,page_view,26:05.8,305,,organic
4580,2918,add_to_cart,38:54.4,205,,paid_ads
4462,2853,page_view,56:58.0,102,,email
4463,2853,add_to_cart,59:58.0,102,,email
4464,2853,checkout_start,05:58.0,102,,email
5059,3177,page_view,08:18.0,305,,organic
5159,3226,page_view,09:28.0,102,,email
4465,2853,payment_info,10:58.0,102,,email
4466,2853,purchase,11:58.0,102,96.05,email
5628,3501,page_view,12:03.2,101,,organic
5160,3226,add_to_cart,17:28.0,102,,email
4738,2998,page_view,17:44.9,102,,email
5161,3226,checkout_start,18:28.0,102,,email
5965,3679,page_view,24:25.3,201,,email
5162,3226,payment_info,24:28.0,102,,email
7161,4349,page_view,27:38.1,201,,organic
5163,3226,purchase,28:28.0,102,121.52,email
4739,2998,add_to_cart,30:44.9,102,,email
7735,4627,page_view,33:13.0,305,,organic
6219,3827,page_view,34:24.0,205,,social
1750,1406,page_view,37:22.4,101,,social
5966,3679,add_to_cart,38:25.3,201,,email
4162,2700,page_view,55:44.1,101,,organic
9806,5702,page_view,55:47.9,205,,organic
9748,5671,page_view,00:34.4,305,,organic
9587,5591,page_view,08:26.7,101,,paid_ads
2989,2081,page_view,11:48.4,101,,social
9588,5591,add_to_cart,20:26.7,101,,paid_ads
9589,5591,checkout_start,22:26.7,101,,paid_ads
7263,4393,page_view,23:13.7,102,,social
6091,3751,page_view,30:03.4,305,,social
9590,5591,payment_info,30:26.7,101,,paid_ads
6670,4073,page_view,32:56.7,201,,organic
9591,5591,purchase,34:26.7,101,56.64,paid_ads
2365,1749,page_view,47:18.3,404,,paid_ads
9615,5606,page_view,02:24.2,102,,organic
9617,5608,page_view,04:28.1,201,,social
4496,2872,page_view,10:13.7,205,,organic
4229,2737,page_view,10:48.9,101,,email
10148,5878,page_view,19:32.0,102,,organic
6592,4030,page_view,22:21.1,404,,email
4230,2737,add_to_cart,29:48.9,101,,email
6632,4048,page_view,59:26.4,205,,paid_ads
10006,5801,page_view,02:14.6,305,,organic
8797,5183,page_view,06:14.0,205,,social
10007,5801,add_to_cart,13:14.6,305,,organic
8044,4785,page_view,19:31.6,404,,organic
10114,5854,page_view,21:05.2,305,,social
9512,5552,page_view,25:22.4,201,,paid_ads
9258,5430,page_view,32:02.2,205,,paid_ads
4718,2987,page_view,43:18.9,102,,organic
1332,1194,page_view,48:27.7,102,,paid_ads
4242,2746,page_view,50:54.0,102,,organic
4719,2987,add_to_cart,58:18.9,102,,organic
4720,2987,checkout_start,02:18.9,102,,organic
7781,4653,page_view,28:33.1,101,,organic
8563,5068,page_view,31:12.3,404,,organic
7782,4653,add_to_cart,46:33.1,101,,organic
8564,5068,add_to_cart,48:12.3,404,,organic
8565,5068,checkout_start,49:12.3,404,,organic
1185,1106,page_view,50:11.4,404,,organic
8566,5068,payment_info,54:12.3,404,,organic
7783,4653,checkout_start,54:33.1,101,,organic
8567,5068,purchase,59:12.3,404,194.13,organic
8342,4945,page_view,07:55.3,205,,paid_ads
2105,1595,page_view,12:26.8,201,,organic
6767,4131,page_view,22:33.0,305,,social
7581,4547,page_view,23:01.0,201,,paid_ads
6683,4079,page_view,44:12.7,201,,organic
6764,4128,page_view,11:07.8,102,,social
6132,3775,page_view,45:20.8,205,,email
1130,1078,page_view,45:30.8,101,,email
9205,5393,page_view,47:59.0,201,,organic
1131,1078,add_to_cart,00:30.8,101,,email
1800,1433,page_view,01:17.3,201,,social
1132,1078,checkout_start,01:30.8,101,,email
1133,1078,payment_info,06:30.8,101,,email
6969,4245,page_view,07:34.0,101,,paid_ads
1134,1078,purchase,08:30.8,101,153.65,email
10311,5966,page_view,29:14.7,201,,organic
9665,5632,page_view,32:55.0,305,,social
5246,3286,page_view,24:55.5,305,,paid_ads
8054,4791,page_view,28:34.1,404,,social
8055,4791,add_to_cart,31:34.1,404,,social
8056,4791,checkout_start,38:34.1,404,,social
8057,4791,payment_info,40:34.1,404,,social
8058,4791,purchase,43:34.1,404,49.14,social
9103,5335,page_view,51:06.6,305,,organic
6910,4215,page_view,05:19.6,205,,organic
7957,4735,page_view,24:02.1,201,,organic
7958,4735,add_to_cart,30:02.1,201,,organic
3095,2137,page_view,34:31.0,101,,organic
5457,3404,page_view,35:50.5,305,,organic
7959,4735,checkout_start,37:02.1,201,,organic
1270,1159,page_view,39:53.1,201,,organic
7960,4735,payment_info,43:02.1,201,,organic
8744,5152,page_view,43:29.0,101,,social
7961,4735,purchase,45:02.1,201,81.67,organic
3739,2479,page_view,45:02.6,101,,organic
1179,1104,page_view,47:19.3,305,,social
5458,3404,add_to_cart,53:50.5,305,,organic
4662,2955,page_view,57:05.6,404,,social
1271,1159,add_to_cart,59:53.1,201,,organic
10067,5832,page_view,06:57.5,101,,organic
1664,1370,page_view,07:07.5,102,,organic
5355,3350,page_view,12:06.9,201,,organic
7633,4580,page_view,12:32.2,201,,organic
5356,3350,add_to_cart,17:06.9,201,,organic
5357,3350,checkout_start,21:06.9,201,,organic
5358,3350,payment_info,28:06.9,201,,organic
5359,3350,purchase,30:06.9,201,147.69,organic
1108,1059,page_view,45:44.6,201,,social
5207,3260,page_view,57:13.9,305,,social
4603,2930,page_view,03:10.3,205,,social
2645,1901,page_view,04:13.0,201,,email
8553,5059,page_view,06:13.4,404,,organic
4604,2930,add_to_cart,11:10.3,205,,social
2646,1901,add_to_cart,24:13.0,201,,email
9543,5568,page_view,30:22.2,404,,paid_ads
9544,5568,add_to_cart,44:22.2,404,,paid_ads
9545,5568,checkout_start,46:22.2,404,,paid_ads
7078,4310,page_view,46:26.6,305,,paid_ads
9546,5568,payment_info,53:22.2,404,,paid_ads
4486,2862,page_view,53:32.9,404,,organic
4698,2978,page_view,54:20.3,201,,paid_ads
2117,1600,page_view,55:19.7,404,,email
9547,5568,purchase,56:22.2,404,40.51,paid_ads
3920,2568,page_view,04:47.4,102,,paid_ads
5415,3380,page_view,07:34.4,404,,organic
5416,3380,add_to_cart,16:34.4,404,,organic
1218,1127,page_view,17:54.6,305,,organic
1219,1127,add_to_cart,26:54.6,305,,organic
1220,1127,checkout_start,32:54.6,305,,organic
6464,3965,page_view,35:21.8,404,,organic
6913,4217,page_view,37:11.1,201,,organic
1221,1127,payment_info,37:54.6,305,,organic
1222,1127,purchase,42:54.6,305,175.97,organic
7034,4285,page_view,46:14.6,101,,social
6914,4217,add_to_cart,52:11.1,201,,organic
6465,3965,add_to_cart,52:21.8,404,,organic
6466,3965,checkout_start,58:21.8,404,,organic
6467,3965,payment_info,02:21.8,404,,organic
6468,3965,purchase,07:21.8,404,59.44,organic
5413,3378,page_view,34:11.6,101,,organic
7936,4724,page_view,42:17.3,404,,social
9552,5572,page_view,44:09.5,201,,organic
1060,1036,page_view,53:25.9,102,,organic
9641,5620,page_view,09:36.5,305,,email
9642,5620,add_to_cart,15:36.5,305,,email
2383,1763,page_view,25:59.2,205,,social
7875,4693,page_view,44:09.8,201,,social
4484,2861,page_view,58:10.1,205,,email
5794,3588,page_view,58:40.4,101,,paid_ads
4485,2861,add_to_cart,02:10.1,205,,email
9084,5329,page_view,04:48.0,201,,organic
5537,3457,page_view,07:11.4,101,,organic
7546,4528,page_view,07:52.8,201,,organic
7547,4528,add_to_cart,09:52.8,201,,organic
5795,3588,add_to_cart,11:40.4,101,,paid_ads
9085,5329,add_to_cart,12:48.0,201,,organic
7548,4528,checkout_start,15:52.8,201,,organic
5538,3457,add_to_cart,16:11.4,101,,organic
5796,3588,checkout_start,17:40.4,101,,paid_ads
9086,5329,checkout_start,18:48.0,201,,organic
5797,3588,payment_info,22:40.4,101,,paid_ads
9087,5329,payment_info,23:48.0,201,,organic
7549,4528,payment_info,23:52.8,201,,organic
9088,5329,purchase,24:48.0,201,44.91,organic
5539,3457,checkout_start,25:11.4,101,,organic
5798,3588,purchase,25:40.4,101,61.68,paid_ads
2905,2033,page_view,44:19.8,305,,organic
